timestamp, frame, x, y, z, qx, qy, qz, qw
19732.8111625, 001321, 11.2605095, 0.08002985, -13.37481, 0.5831567, -0.10868761, 0.80037653, 0.086674035
19732.827830291, 001322, 11.276335, 0.08208324, -13.371038, 0.582156, -0.10996728, 0.80090064, 0.08694676
19732.844498166, 001323, 11.291963, 0.08424306, -13.367392, 0.5815996, -0.11012419, 0.80134237, 0.08639897
19732.861166041, 001324, 11.307343, 0.08629578, -13.363956, 0.58190525, -0.109004885, 0.801317, 0.0859952
19732.877833708, 001325, 11.323365, 0.0879599, -13.361626, 0.5830868, -0.10731427, 0.8006179, 0.0866273
19732.894501625, 001326, 11.33903, 0.089531675, -13.358782, 0.58420086, -0.10578929, 0.7998605, 0.08798308
19732.911169458, 001327, 11.354792, 0.09109459, -13.355701, 0.5845668, -0.104897, 0.79959035, 0.08906999
19732.927837166, 001328, 11.37067, 0.092662774, -13.352465, 0.5843552, -0.104391806, 0.79978836, 0.089274995
19732.944505083, 001329, 11.386609, 0.0940988, -13.349068, 0.58391786, -0.10426329, 0.8001356, 0.089173935
19732.961172916, 001330, 11.402578, 0.09534258, -13.345513, 0.583462, -0.10449493, 0.80046415, 0.088938534
19732.97784075, 001331, 11.418772, 0.095558606, -13.34283, 0.58309996, -0.10536072, 0.80069345, 0.08822414
19732.9945085, 001332, 11.434867, 0.09628108, -13.339397, 0.58303577, -0.10700867, 0.8006507, 0.08704471
19733.011176291, 001333, 11.450923, 0.09706948, -13.335767, 0.5833756, -0.108910866, 0.8003193, 0.085442156
19733.027844166, 001334, 11.466946, 0.09767211, -13.332104, 0.5839617, -0.11046833, 0.7998463, 0.083853565
19733.044512, 001335, 11.482953, 0.09796508, -13.32839, 0.584458, -0.11131651, 0.79951185, 0.08244951
19733.061179791, 001336, 11.499005, 0.09794719, -13.324593, 0.58481544, -0.111681186, 0.79933333, 0.08114449
19733.077847583, 001337, 11.516674, 0.09642537, -13.321617, 0.5852108, -0.11218692, 0.7990892, 0.079992875
19733.094515375, 001338, 11.533408, 0.09545749, -13.317955, 0.58600473, -0.11324109, 0.79844904, 0.07908159
19733.111183291, 001339, 11.549958, 0.094434135, -13.314027, 0.5869494, -0.11418587, 0.79767126, 0.078565024
19733.127851083, 001340, 11.56658, 0.09314186, -13.309955, 0.58772755, -0.11445058, 0.79705834, 0.0785826
19733.144518833, 001341, 11.583374, 0.09158875, -13.305754, 0.5882457, -0.11411934, 0.79667896, 0.0790335
19733.161186666, 001342, 11.600368, 0.089869514, -13.301427, 0.58835846, -0.11331467, 0.7966425, 0.079717234
19733.177854583, 001343, 11.618355, 0.08827808, -13.296954, 0.58807296, -0.11186627, 0.79698867, 0.08040674
19733.19452225, 001344, 11.635896, 0.08647084, -13.292212, 0.58743644, -0.11005001, 0.79763025, 0.081199266
19733.211190125, 001345, 11.653372, 0.0846477, -13.287233, 0.5865941, -0.10772753, 0.79853165, 0.08154295
19733.227857958, 001346, 11.670869, 0.08293189, -13.282068, 0.5860112, -0.10519039, 0.79934144, 0.081111886
19733.244525791, 001347, 11.688372, 0.08139862, -13.276761, 0.58631647, -0.10304528, 0.7995262, 0.07982739
19733.261193541, 001348, 11.705922, 0.08005757, -13.2713585, 0.58771133, -0.10183379, 0.7988286, 0.078089386
19733.277861375, 001349, 11.724295, 0.07947141, -13.265558, 0.5898738, -0.10147823, 0.7974303, 0.07652337
19733.294529291, 001350, 11.742486, 0.078497924, -13.259862, 0.5917287, -0.10107713, 0.79624826, 0.07502751
19733.311197041, 001351, 11.760853, 0.07741754, -13.254102, 0.5927595, -0.10064927, 0.7956615, 0.07367918
19733.327864916, 001352, 11.779399, 0.076383345, -13.248235, 0.5932191, -0.10004599, 0.79554373, 0.07205525
19733.344532625, 001353, 11.797979, 0.07548516, -13.242306, 0.59392196, -0.09954637, 0.7952528, 0.070142925
19733.361200416, 001354, 11.816536, 0.07476524, -13.236397, 0.59564203, -0.09974169, 0.7940748, 0.06861045
19733.377868333, 001355, 11.835238, 0.07480572, -13.230832, 0.5981873, -0.10055608, 0.7921143, 0.067935064
19733.394536083, 001356, 11.854095, 0.0746919, -13.225228, 0.60076356, -0.10162067, 0.7899931, 0.06831488
19733.411203916, 001357, 11.873286, 0.07473806, -13.219714, 0.6025063, -0.10261356, 0.7884194, 0.06965227
19733.427871833, 001358, 11.8927555, 0.075128235, -13.214271, 0.6027961, -0.103576705, 0.7879166, 0.07138593
19733.444539666, 001359, 11.912162, 0.07593443, -13.208822, 0.602135, -0.10432262, 0.7882114, 0.072614826
19733.461207375, 001360, 11.93111, 0.07714667, -13.203364, 0.60188377, -0.104751125, 0.78832334, 0.072864205
19733.477875166, 001361, 11.950349, 0.078385204, -13.198413, 0.603042, -0.104982115, 0.7874717, 0.072161295
19733.494542958, 001362, 11.968454, 0.07996575, -13.193434, 0.60561055, -0.10505866, 0.7855761, 0.07119421
19733.511210833, 001363, 11.98603, 0.08154316, -13.188718, 0.60901916, -0.104775175, 0.7830022, 0.070888616
19733.527878708, 001364, 12.003451, 0.082931496, -13.184402, 0.61231834, -0.10373991, 0.7804758, 0.071845025
19733.544546458, 001365, 12.020935, 0.08407903, -13.180463, 0.61475676, -0.10198461, 0.77857584, 0.074114546
19733.56121425, 001366, 12.038587, 0.08506974, -13.176836, 0.6162417, -0.100251295, 0.7773012, 0.07745139
19733.577882166, 001367, 12.057362, 0.08613139, -13.173623, 0.6167481, -0.09967044, 0.77655107, 0.08158363
19733.594549875, 001368, 12.075671, 0.08720334, -13.170393, 0.6163857, -0.09999908, 0.776397, 0.085302554
19733.611217666, 001369, 12.093723, 0.08843003, -13.167252, 0.61580956, -0.1009371, 0.7764287, 0.08802726
19733.627885541, 001370, 12.111481, 0.08972797, -13.164238, 0.615531, -0.10188503, 0.776319, 0.0898316
19733.644553375, 001371, 12.128898, 0.09088824, -13.161342, 0.6157528, -0.10200618, 0.775984, 0.09106058
19733.661221125, 001372, 12.146023, 0.09181158, -13.158614, 0.6167489, -0.10152971, 0.7751179, 0.092219956
19733.677889, 001373, 12.163996, 0.09137513, -13.157342, 0.6180972, -0.10138931, 0.7738959, 0.09360071
19733.694556833, 001374, 12.181313, 0.091482155, -13.155266, 0.6193587, -0.101678625, 0.77272433, 0.09462245
19733.711224625, 001375, 12.198437, 0.09163024, -13.15295, 0.62028986, -0.10201985, 0.77189827, 0.09489691
